Date,Geo,Confirmed,Deaths,Recovered,Active
2020-02-17 00:00:00,NEWFOUNDLAND AND LABRADOR,0,0,0,0
2020-02-17 00:00:00,NORTHWEST TERRITORIES,0,0,0,0
2020-02-17 00:00:00,NOVA SCOTIA,0,0,0,0
2020-02-17 00:00:00,NUNAVUT,0,0,0,0
2020-02-17 00:00:00,ONTARIO,3,0,0,3
2020-02-17 00:00:00,PRINCE EDWARD ISLAND,0,0,0,0
2020-02-17 00:00:00,QUEBEC,0,0,0,0
2020-02-17 00:00:00,SASKATCHEWAN,0,0,0,0
2020-02-17 00:00:00,YUKON,0,0,0,0
2020-02-18 00:00:00,ALBERTA,0,0,0,0
2020-02-18 00:00:00,BRITISH COLUMBIA,5,0,0,5
2020-02-18 00:00:00,MANITOBA,0,0,0,0
2020-02-18 00:00:00,NEW BRUNSWICK,0,0,0,0
2020-02-18 00:00:00,NEWFOUNDLAND AND LABRADOR,0,0,0,0
2020-02-18 00:00:00,NORTHWEST TERRITORIES,0,0,0,0
2020-02-18 00:00:00,NOVA SCOTIA,0,0,0,0
2020-02-18 00:00:00,NUNAVUT,0,0,0,0
2020-02-18 00:00:00,ONTARIO,3,0,0,3
2020-02-18 00:00:00,PRINCE EDWARD ISLAND,0,0,0,0
2020-02-18 00:00:00,QUEBEC,0,0,0,0
2020-02-18 00:00:00,SASKATCHEWAN,0,0,0,0
2020-02-18 00:00:00,YUKON,0,0,0,0
2020-02-19 00:00:00,ALBERTA,0,0,0,0
2020-02-19 00:00:00,BRITISH COLUMBIA,5,0,0,5
2020-02-19 00:00:00,MANITOBA,0,0,0,0
2020-02-19 00:00:00,NEW BRUNSWICK,0,0,0,0
2020-02-19 00:00:00,NEWFOUNDLAND AND LABRADOR,0,0,0,0
2020-02-19 00:00:00,NORTHWEST TERRITORIES,0,0,0,0
2020-02-19 00:00:00,NOVA SCOTIA,0,0,0,0
2020-02-19 00:00:00,NUNAVUT,0,0,0,0
2020-02-19 00:00:00,ONTARIO,3,0,0,3
2020-02-19 00:00:00,PRINCE EDWARD ISLAND,0,0,0,0
2020-02-19 00:00:00,QUEBEC,0,0,0,0
2020-02-19 00:00:00,SASKATCHEWAN,0,0,0,0
2020-02-19 00:00:00,YUKON,0,0,0,0
2020-02-20 00:00:00,ALBERTA,0,0,0,0
2020-02-20 00:00:00,BRITISH COLUMBIA,5,0,0,5
2020-02-20 00:00:00,MANITOBA,0,0,0,0
