DateTime,Médiane,Intervalle de confiance à 95% (low),Intervalle de confiance à 95% (high)
17/01/2021 0:00,0.834431609,0.816021926,0.853043792
18/01/2021 0:00,0.845309335,0.826417409,0.864411795
19/01/2021 0:00,0.855440848,0.83608958,0.875010427
20/01/2021 0:00,0.864002588,0.844225788,0.884005177
21/01/2021 0:00,0.870610297,0.85044717,0.89100637
22/01/2021 0:00,0.875804366,0.855287679,0.896560841
23/01/2021 0:00,0.880462114,0.859611903,0.901558694
24/01/2021 0:00,0.88525189,0.864075733,0.906680835
25/01/2021 0:00,0.89021136,0.868712645,0.911969201
26/01/2021 0:00,0.895650898,0.873828313,0.917738883
27/01/2021 0:00,0.900647711,0.878513286,0.92305369
28/01/2021 0:00,0.904453165,0.882031066,0.92715278
29/01/2021 0:00,0.906841744,0.884160564,0.929806173
30/01/2021 0:00,0.908672016,0.885748899,0.931883905
31/01/2021 0:00,0.91041916,0.887262025,0.933870459
01/02/2021 0:00,0.911928453,0.888543905,0.935612506
02/02/2021 0:00,0.913181351,0.889574812,0.937092722
03/02/2021 0:00,0.913200956,0.88939086,0.937321191
04/02/2021 0:00,0.911422222,0.887435295,0.935724565
05/02/2021 0:00,0.907650528,0.883516317,0.932105411
06/02/2021 0:00,0.902485098,0.878223844,0.927072312
07/02/2021 0:00,0.89736171,0.872968753,0.922086107
08/02/2021 0:00,0.893951389,0.869390529,0.9188496
09/02/2021 0:00,0.892630684,0.867854842,0.917750365
10/02/2021 0:00,0.893110397,0.868077409,0.918494257
11/02/2021 0:00,0.895412096,0.870084036,0.921098472
12/02/2021 0:00,0.900032222,0.874368092,0.926062394
13/02/2021 0:00,0.906676804,0.880645026,0.933082463
14/02/2021 0:00,0.914944919,0.888526886,0.941744562
15/02/2021 0:00,0.924522068,0.897710034,0.951723135
16/02/2021 0:00,0.934673275,0.907473716,0.962268865
17/02/2021 0:00,0.944829429,0.917260763,0.972800588
18/02/2021 0:00,0.953613034,0.925719497,0.981914827
19/02/2021 0:00,0.95994737,0.931792653,0.988515297
20/02/2021 0:00,0.964080496,0.935724492,0.992853858
21/02/2021 0:00,0.96622889,0.937725516,0.995153054
22/02/2021 0:00,0.966800811,0.938192296,0.995832994
23/02/2021 0:00,0.965784842,0.937107447,0.994888418
24/02/2021 0:00,0.963763689,0.935039849,0.992916012
25/02/2021 0:00,0.962711518,0.933928378,0.991925404
26/02/2021 0:00,0.962401771,0.933543201,0.991693504
27/02/2021 0:00,0.964555454,0.935574155,0.993972646
28/02/2021 0:00,0.969560983,0.940405117,0.999155738
01/03/2021 0:00,0.976992239,0.947623351,1.006803062
02/03/2021 0:00,0.986089428,0.956489134,1.016134499
03/03/2021 0:00,0.994816886,0.965007398,1.02507349
04/03/2021 0:00,1.002478582,0.972502972,1.032902836
05/03/2021 0:00,1.008646875,0.978560805,1.03918212
06/03/2021 0:00,1.014220881,0.984063392,1.04482718
07/03/2021 0:00,1.019810965,0.989602602,1.050467159
08/03/2021 0:00,1.026406379,0.996145052,1.05711419
09/03/2021 0:00,1.034028706,1.00371148,1.064790725
10/03/2021 0:00,1.042836127,1.012461974,1.073652932
11/03/2021 0:00,1.052530025,1.022106104,1.083393911
12/03/2021 0:00,1.063966271,1.033490887,1.094878306
13/03/2021 0:00,1.07773883,1.047205317,1.108704992
14/03/2021 0:00,1.093706768,1.063114202,1.12472724
15/03/2021 0:00,1.112050292,1.081400098,1.143122831
16/03/2021 0:00,1.131861641,1.101174399,1.162964746
17/03/2021 0:00,1.151957465,1.121278842,1.183044368
18/03/2021 0:00,1.170883458,1.14028655,1.201879809
19/03/2021 0:00,1.187442233,1.157018888,1.218254895
20/03/2021 0:00,1.201525405,1.171364919,1.232063926
21/03/2021 0:00,1.212106969,1.182301577,1.242278229
22/03/2021 0:00,1.218296892,1.188937582,1.24800931
23/03/2021 0:00,1.219734347,1.190902708,1.248906035
24/03/2021 0:00,1.217654756,1.189404528,1.246231942
25/03/2021 0:00,1.21350738,1.1858629,1.241465951
26/03/2021 0:00,1.207910897,1.180876233,1.235247278
27/03/2021 0:00,1.203220301,1.176763375,1.229967256
28/03/2021 0:00,1.200261252,1.174337544,1.226464048
29/03/2021 0:00,1.196971577,1.171560257,1.22265175
