Date,Geo,Confirmed,Infected,Deaths,Recovered,Population
2020-04-04 00:00:00,NOVA SCOTIA,236,208,12,16,977457
2020-04-05 00:00:00,NOVA SCOTIA,262,200,12,50,977457
2020-04-06 00:00:00,NOVA SCOTIA,293,217,12,64,977457
2020-04-07 00:00:00,NOVA SCOTIA,310,234,12,64,977457
2020-04-08 00:00:00,NOVA SCOTIA,342,277,1,64,977457
2020-04-09 00:00:00,NOVA SCOTIA,373,307,2,64,977457
2020-04-10 00:00:00,NOVA SCOTIA,407,341,2,64,977457
2020-04-11 00:00:00,NOVA SCOTIA,428,362,2,64,977457
2020-04-12 00:00:00,NOVA SCOTIA,445,379,2,64,977457
2020-04-13 00:00:00,NOVA SCOTIA,474,407,3,64,977457
2020-04-14 00:00:00,NOVA SCOTIA,517,450,3,64,977457
2020-04-15 00:00:00,NOVA SCOTIA,549,482,3,64,977457
2020-04-16 00:00:00,NOVA SCOTIA,579,512,3,64,977457
2020-04-17 00:00:00,NOVA SCOTIA,606,538,4,64,977457
2020-04-18 00:00:00,NOVA SCOTIA,649,458,7,184,977457
2020-04-19 00:00:00,NOVA SCOTIA,675,466,9,200,977457
2020-04-20 00:00:00,NOVA SCOTIA,721,464,9,248,977457
2020-04-21 00:00:00,NOVA SCOTIA,737,441,10,286,977457
2020-04-22 00:00:00,NOVA SCOTIA,772,430,12,330,977457
2020-04-23 00:00:00,NOVA SCOTIA,827,453,16,358,977457
2020-04-24 00:00:00,NOVA SCOTIA,850,442,16,392,977457
2020-04-25 00:00:00,NOVA SCOTIA,865,431,22,412,977457
2020-04-26 00:00:00,NOVA SCOTIA,873,410,24,439,977457
2020-04-27 00:00:00,NOVA SCOTIA,900,367,24,509,977457
2020-04-28 00:00:00,NOVA SCOTIA,915,366,27,522,977457
2020-04-29 00:00:00,NOVA SCOTIA,935,378,28,529,977457
2020-04-30 00:00:00,NOVA SCOTIA,947,374,28,545,977457
2020-05-01 00:00:00,NOVA SCOTIA,959,338,29,592,977457
2020-05-02 00:00:00,NOVA SCOTIA,963,323,31,609,977457
2020-05-03 00:00:00,NOVA SCOTIA,971,310,37,624,977457
2020-05-04 00:00:00,NOVA SCOTIA,985,309,38,638,977457
2020-05-05 00:00:00,NOVA SCOTIA,991,298,41,652,977457
2020-05-06 00:00:00,NOVA SCOTIA,998,296,41,661,977457
2020-05-07 00:00:00,NOVA SCOTIA,1007,255,44,708,977457
2020-05-08 00:00:00,NOVA SCOTIA,1008,240,46,722,977457
2020-05-09 00:00:00,NOVA SCOTIA,1011,221,47,743,977457
2020-05-10 00:00:00,NOVA SCOTIA,1018,222,47,749,977457
2020-05-11 00:00:00,NOVA SCOTIA,1019,204,48,767,977457
2020-05-12 00:00:00,NOVA SCOTIA,1020,108,48,864,977457
2020-05-13 00:00:00,NOVA SCOTIA,1024,103,51,870,977457
2020-05-14 00:00:00,NOVA SCOTIA,1026,66,51,909,977457
2020-05-15 00:00:00,NOVA SCOTIA,1034,61,55,918,977457
2020-05-16 00:00:00,NOVA SCOTIA,1037,52,55,930,977457
2020-05-17 00:00:00,NOVA SCOTIA,1040,47,55,938,977457
2020-05-18 00:00:00,NOVA SCOTIA,1043,42,55,946,977457
2020-05-19 00:00:00,NOVA SCOTIA,1044,32,56,956,977457
2020-05-20 00:00:00,NOVA SCOTIA,1045,32,57,956,977457
2020-05-21 00:00:00,NOVA SCOTIA,1046,29,58,959,977457
2020-05-22 00:00:00,NOVA SCOTIA,1048,29,58,961,977457
2020-05-23 00:00:00,NOVA SCOTIA,1049,22,58,969,977457
2020-05-24 00:00:00,NOVA SCOTIA,1050,19,58,973,977457
2020-05-25 00:00:00,NOVA SCOTIA,1051,19,58,974,977457
2020-05-26 00:00:00,NOVA SCOTIA,1052,17,59,976,977457
2020-05-27 00:00:00,NOVA SCOTIA,1053,19,59,975,977457
2020-05-28 00:00:00,NOVA SCOTIA,1055,19,59,977,977457
2020-05-29 00:00:00,NOVA SCOTIA,1055,18,59,978,977457
2020-05-30 00:00:00,NOVA SCOTIA,1056,18,60,978,977457
2020-05-31 00:00:00,NOVA SCOTIA,1056,15,60,981,977457
2020-06-01 00:00:00,NOVA SCOTIA,1057,13,60,984,977457
2020-06-02 00:00:00,NOVA SCOTIA,1057,5,60,992,977457
2020-06-03 00:00:00,NOVA SCOTIA,1058,5,60,993,977457
2020-06-04 00:00:00,NOVA SCOTIA,1058,2,61,995,977457
2020-06-05 00:00:00,NOVA SCOTIA,1058,0,61,997,977457
2020-06-06 00:00:00,NOVA SCOTIA,1058,-2,61,999,977457
2020-06-07 00:00:00,NOVA SCOTIA,1059,-1,61,999,977457
2020-06-08 00:00:00,NOVA SCOTIA,1059,-1,61,999,977457
2020-06-09 00:00:00,NOVA SCOTIA,1060,-1,62,999,977457
2020-06-10 00:00:00,NOVA SCOTIA,1061,5,62,994,977457
2020-06-11 00:00:00,NOVA SCOTIA,1061,4,62,995,977457
2020-06-12 00:00:00,NOVA SCOTIA,1061,4,62,995,977457
2020-06-13 00:00:00,NOVA SCOTIA,1061,3,62,996,977457
2020-06-14 00:00:00,NOVA SCOTIA,1061,3,62,996,977457
2020-06-15 00:00:00,NOVA SCOTIA,1061,3,62,996,977457
2020-06-16 00:00:00,NOVA SCOTIA,1061,2,62,997,977457
2020-06-17 00:00:00,NOVA SCOTIA,1061,2,62,997,977457
2020-06-18 00:00:00,NOVA SCOTIA,1061,2,62,997,977457
2020-06-19 00:00:00,NOVA SCOTIA,1061,1,62,998,977457
2020-06-20 00:00:00,NOVA SCOTIA,1061,1,62,998,977457
2020-06-21 00:00:00,NOVA SCOTIA,1061,1,62,998,977457
2020-06-22 00:00:00,NOVA SCOTIA,1061,0,63,998,977457
2020-06-23 00:00:00,NOVA SCOTIA,1061,0,63,998,977457
2020-06-24 00:00:00,NOVA SCOTIA,1061,0,63,998,977457
2020-06-25 00:00:00,NOVA SCOTIA,1061,0,63,998,977457
2020-06-26 00:00:00,NOVA SCOTIA,1061,0,63,998,977457
2020-06-27 00:00:00,NOVA SCOTIA,1061,0,63,998,977457
2020-06-28 00:00:00,NOVA SCOTIA,1061,0,63,998,977457
2020-06-29 00:00:00,NOVA SCOTIA,1061,0,63,998,977457
2020-06-30 00:00:00,NOVA SCOTIA,1062,1,63,998,977457
2020-07-01 00:00:00,NOVA SCOTIA,1062,1,63,998,977457
2020-07-02 00:00:00,NOVA SCOTIA,1064,3,63,998,977457
2020-07-03 00:00:00,NOVA SCOTIA,1064,3,63,998,977457
2020-07-04 00:00:00,NOVA SCOTIA,1064,3,63,998,977457
2020-07-05 00:00:00,NOVA SCOTIA,1064,3,63,998,977457
2020-07-06 00:00:00,NOVA SCOTIA,1065,4,63,998,977457
2020-07-07 00:00:00,NOVA SCOTIA,1065,4,63,998,977457
2020-07-08 00:00:00,NOVA SCOTIA,1066,5,63,998,977457
2020-07-09 00:00:00,NOVA SCOTIA,1066,4,63,999,977457
2020-07-10 00:00:00,NOVA SCOTIA,1066,3,63,1000,977457
2020-07-11 00:00:00,NOVA SCOTIA,1066,3,63,1000,977457
2020-07-12 00:00:00,NOVA SCOTIA,1066,3,63,1000,977457
2020-07-13 00:00:00,NOVA SCOTIA,1066,3,63,1000,977457
2020-07-14 00:00:00,NOVA SCOTIA,1066,1,63,1002,977457
2020-07-15 00:00:00,NOVA SCOTIA,1067,2,63,1002,977457
2020-07-16 00:00:00,NOVA SCOTIA,1067,2,63,1002,977457
2020-07-17 00:00:00,NOVA SCOTIA,1067,2,63,1002,977457
2020-07-18 00:00:00,NOVA SCOTIA,1067,2,63,1002,977457
2020-07-19 00:00:00,NOVA SCOTIA,1067,2,63,1002,977457
2020-07-20 00:00:00,NOVA SCOTIA,1067,1,63,1003,977457
2020-07-21 00:00:00,NOVA SCOTIA,1067,1,63,1003,977457
2020-07-22 00:00:00,NOVA SCOTIA,1067,1,63,1003,977457
2020-07-23 00:00:00,NOVA SCOTIA,1067,1,63,1003,977457
2020-07-24 00:00:00,NOVA SCOTIA,1067,1,63,1003,977457
2020-07-25 00:00:00,NOVA SCOTIA,1067,1,63,1003,977457
2020-07-26 00:00:00,NOVA SCOTIA,1067,0,63,1004,977457
2020-07-27 00:00:00,NOVA SCOTIA,1067,0,63,1004,977457
2020-07-28 00:00:00,NOVA SCOTIA,1067,0,63,1004,977457
2020-07-29 00:00:00,NOVA SCOTIA,1067,0,64,1003,977457
2020-07-30 00:00:00,NOVA SCOTIA,1067,0,64,1003,977457
2020-07-31 00:00:00,NOVA SCOTIA,1069,2,64,1003,977457
2020-08-01 00:00:00,NOVA SCOTIA,1069,2,64,1003,977457
2020-08-02 00:00:00,NOVA SCOTIA,1071,4,64,1003,977457
2020-08-03 00:00:00,NOVA SCOTIA,1071,2,64,1005,977457
2020-08-04 00:00:00,NOVA SCOTIA,1071,2,64,1005,977457
2020-08-05 00:00:00,NOVA SCOTIA,1071,2,64,1005,977457
2020-08-06 00:00:00,NOVA SCOTIA,1071,2,64,1005,977457
2020-08-07 00:00:00,NOVA SCOTIA,1071,2,64,1005,977457
2020-08-08 00:00:00,NOVA SCOTIA,1071,2,64,1005,977457
2020-08-09 00:00:00,NOVA SCOTIA,1071,1,64,1006,977457
2020-08-10 00:00:00,NOVA SCOTIA,1071,0,64,1007,977457
2020-08-11 00:00:00,NOVA SCOTIA,1071,0,64,1007,977457
2020-08-12 00:00:00,NOVA SCOTIA,1071,0,64,1007,977457
2020-08-13 00:00:00,NOVA SCOTIA,1071,0,64,1007,977457
2020-08-14 00:00:00,NOVA SCOTIA,1072,1,64,1007,977457
2020-08-15 00:00:00,NOVA SCOTIA,1074,3,64,1007,977457
2020-08-16 00:00:00,NOVA SCOTIA,1074,3,64,1007,977457
2020-08-17 00:00:00,NOVA SCOTIA,1075,4,64,1007,977457
2020-08-18 00:00:00,NOVA SCOTIA,1075,4,64,1007,977457
2020-08-19 00:00:00,NOVA SCOTIA,1076,5,64,1007,977457
2020-08-20 00:00:00,NOVA SCOTIA,1077,6,64,1007,977457
2020-08-21 00:00:00,NOVA SCOTIA,1077,5,64,1008,977457
2020-08-22 00:00:00,NOVA SCOTIA,1078,6,64,1008,977457
2020-08-23 00:00:00,NOVA SCOTIA,1080,7,65,1008,977457
2020-08-24 00:00:00,NOVA SCOTIA,1080,7,65,1008,977457
2020-08-25 00:00:00,NOVA SCOTIA,1080,4,65,1011,977457
2020-08-26 00:00:00,NOVA SCOTIA,1081,5,65,1011,977457
2020-08-27 00:00:00,NOVA SCOTIA,1081,5,65,1011,977457
2020-08-28 00:00:00,NOVA SCOTIA,1083,5,65,1013,977457
2020-08-29 00:00:00,NOVA SCOTIA,1083,5,65,1013,977457
2020-08-30 00:00:00,NOVA SCOTIA,1083,5,65,1013,977457
2020-08-31 00:00:00,NOVA SCOTIA,1085,7,65,1013,977457
2020-09-01 00:00:00,NOVA SCOTIA,1085,6,65,1014,977457
2020-09-02 00:00:00,NOVA SCOTIA,1085,6,65,1014,977457
2020-09-03 00:00:00,NOVA SCOTIA,1085,6,65,1014,977457
2020-09-04 00:00:00,NOVA SCOTIA,1085,5,65,1015,977457
2020-09-05 00:00:00,NOVA SCOTIA,1085,5,65,1015,977457
2020-09-06 00:00:00,NOVA SCOTIA,1085,3,65,1017,977457
2020-09-07 00:00:00,NOVA SCOTIA,1086,4,65,1017,977457
2020-09-08 00:00:00,NOVA SCOTIA,1086,3,65,1018,977457
2020-09-09 00:00:00,NOVA SCOTIA,1086,3,65,1018,977457
2020-09-10 00:00:00,NOVA SCOTIA,1086,2,65,1019,977457
2020-09-11 00:00:00,NOVA SCOTIA,1086,2,65,1019,977457
2020-09-12 00:00:00,NOVA SCOTIA,1086,1,65,1020,977457
2020-09-13 00:00:00,NOVA SCOTIA,1086,1,65,1020,977457
2020-09-14 00:00:00,NOVA SCOTIA,1086,1,65,1020,977457
2020-09-15 00:00:00,NOVA SCOTIA,1086,1,65,1020,977457
2020-09-16 00:00:00,NOVA SCOTIA,1086,1,65,1020,977457
2020-09-17 00:00:00,NOVA SCOTIA,1086,1,65,1020,977457
2020-09-18 00:00:00,NOVA SCOTIA,1086,0,65,1021,977457
2020-09-19 00:00:00,NOVA SCOTIA,1086,0,65,1021,977457
2020-09-20 00:00:00,NOVA SCOTIA,1086,0,65,1021,977457
2020-09-21 00:00:00,NOVA SCOTIA,1086,0,65,1021,977457
2020-09-22 00:00:00,NOVA SCOTIA,1087,1,65,1021,977457
2020-09-23 00:00:00,NOVA SCOTIA,1087,1,65,1021,977457
2020-09-24 00:00:00,NOVA SCOTIA,1087,1,65,1021,977457
2020-09-25 00:00:00,NOVA SCOTIA,1087,1,65,1021,977457
2020-09-26 00:00:00,NOVA SCOTIA,1087,1,65,1021,977457
2020-09-27 00:00:00,NOVA SCOTIA,1087,1,65,1021,977457
2020-09-28 00:00:00,NOVA SCOTIA,1087,1,65,1021,977457
2020-09-29 00:00:00,NOVA SCOTIA,1087,1,65,1021,977457
2020-09-30 00:00:00,NOVA SCOTIA,1088,2,65,1021,977457
2020-10-01 00:00:00,NOVA SCOTIA,1088,2,65,1021,977457
2020-10-02 00:00:00,NOVA SCOTIA,1089,3,65,1021,977457
2020-10-03 00:00:00,NOVA SCOTIA,1089,3,65,1021,977457
2020-10-04 00:00:00,NOVA SCOTIA,1089,3,65,1021,977457
2020-10-05 00:00:00,NOVA SCOTIA,1089,3,65,1021,977457
2020-10-06 00:00:00,NOVA SCOTIA,1089,3,65,1021,977457
2020-10-07 00:00:00,NOVA SCOTIA,1089,3,65,1021,977457
2020-10-08 00:00:00,NOVA SCOTIA,1089,3,65,1021,977457
2020-10-09 00:00:00,NOVA SCOTIA,1089,3,65,1021,977457
2020-10-10 00:00:00,NOVA SCOTIA,1092,5,65,1022,977457
2020-10-11 00:00:00,NOVA SCOTIA,1092,4,65,1023,977457
2020-10-12 00:00:00,NOVA SCOTIA,1092,4,65,1023,977457
2020-10-13 00:00:00,NOVA SCOTIA,1092,4,65,1023,977457
2020-10-14 00:00:00,NOVA SCOTIA,1092,4,65,1023,977457
2020-10-15 00:00:00,NOVA SCOTIA,1092,3,65,1024,977457
2020-10-16 00:00:00,NOVA SCOTIA,1093,4,65,1024,977457
2020-10-17 00:00:00,NOVA SCOTIA,1095,5,65,1025,977457
2020-10-18 00:00:00,NOVA SCOTIA,1097,6,65,1026,977457
2020-10-19 00:00:00,NOVA SCOTIA,1097,6,65,1026,977457
2020-10-20 00:00:00,NOVA SCOTIA,1097,5,65,1027,977457
2020-10-21 00:00:00,NOVA SCOTIA,1097,5,65,1027,977457
2020-10-22 00:00:00,NOVA SCOTIA,1097,4,65,1028,977457
2020-10-23 00:00:00,NOVA SCOTIA,1097,4,65,1028,977457
2020-10-24 00:00:00,NOVA SCOTIA,1100,6,65,1029,977457
2020-10-25 00:00:00,NOVA SCOTIA,1100,6,65,1029,977457
2020-10-26 00:00:00,NOVA SCOTIA,1101,5,65,1031,977457
2020-10-27 00:00:00,NOVA SCOTIA,1102,6,65,1031,977457
2020-10-28 00:00:00,NOVA SCOTIA,1102,5,65,1032,977457
2020-10-29 00:00:00,NOVA SCOTIA,1102,4,65,1033,977457
2020-10-30 00:00:00,NOVA SCOTIA,1104,6,65,1033,977457
2020-10-31 00:00:00,NOVA SCOTIA,1109,11,65,1033,977457
2020-11-01 00:00:00,NOVA SCOTIA,1111,13,65,1033,977457
2020-11-02 00:00:00,NOVA SCOTIA,1113,15,65,1033,977457
2020-11-03 00:00:00,NOVA SCOTIA,1114,16,65,1033,977457
2020-11-04 00:00:00,NOVA SCOTIA,1118,19,65,1034,977457
2020-11-05 00:00:00,NOVA SCOTIA,1119,18,65,1036,977457
2020-11-06 00:00:00,NOVA SCOTIA,1121,16,65,1040,977457
2020-11-07 00:00:00,NOVA SCOTIA,1125,20,65,1040,977457
2020-11-08 00:00:00,NOVA SCOTIA,1128,20,65,1043,977457
2020-11-09 00:00:00,NOVA SCOTIA,1129,16,65,1048,977457
2020-11-10 00:00:00,NOVA SCOTIA,1132,18,65,1049,977457
2020-11-11 00:00:00,NOVA SCOTIA,1134,20,65,1049,977457
2020-11-12 00:00:00,NOVA SCOTIA,1134,19,65,1050,977457
2020-11-13 00:00:00,NOVA SCOTIA,1136,19,65,1052,977457
2020-11-14 00:00:00,NOVA SCOTIA,1142,21,65,1056,977457
2020-11-15 00:00:00,NOVA SCOTIA,1144,21,65,1058,977457
2020-11-16 00:00:00,NOVA SCOTIA,1146,23,65,1058,977457
2020-11-17 00:00:00,NOVA SCOTIA,1151,24,65,1062,977457
2020-11-18 00:00:00,NOVA SCOTIA,1154,24,65,1065,977457
2020-11-19 00:00:00,NOVA SCOTIA,1155,23,65,1067,977457
2020-11-20 00:00:00,NOVA SCOTIA,1160,28,65,1067,977457
2020-11-21 00:00:00,NOVA SCOTIA,1168,33,65,1070,977457
2020-11-22 00:00:00,NOVA SCOTIA,1179,44,65,1070,977457
2020-11-23 00:00:00,NOVA SCOTIA,1190,51,65,1074,977457
2020-11-24 00:00:00,NOVA SCOTIA,1227,87,65,1075,977457
2020-11-25 00:00:00,NOVA SCOTIA,1243,102,65,1076,977457
2020-11-26 00:00:00,NOVA SCOTIA,1257,114,65,1078,977457
2020-11-27 00:00:00,NOVA SCOTIA,1266,119,65,1082,977457
2020-11-28 00:00:00,NOVA SCOTIA,1280,125,65,1090,977457
2020-11-29 00:00:00,NOVA SCOTIA,1290,125,65,1100,977457
2020-11-30 00:00:00,NOVA SCOTIA,1305,138,65,1102,977457
2020-12-01 00:00:00,NOVA SCOTIA,1315,142,65,1108,977457
2020-12-02 00:00:00,NOVA SCOTIA,1332,127,65,1140,977457
2020-12-03 00:00:00,NOVA SCOTIA,1343,119,65,1159,977457
2020-12-04 00:00:00,NOVA SCOTIA,1358,117,65,1176,977457
2020-12-05 00:00:00,NOVA SCOTIA,1364,95,65,1204,977457
2020-12-06 00:00:00,NOVA SCOTIA,1368,88,65,1215,977457
2020-12-07 00:00:00,NOVA SCOTIA,1376,90,65,1221,977457
2020-12-08 00:00:00,NOVA SCOTIA,1383,78,65,1240,977457
2020-12-09 00:00:00,NOVA SCOTIA,1389,71,65,1253,977457
2020-12-10 00:00:00,NOVA SCOTIA,1393,64,65,1264,977457
2020-12-11 00:00:00,NOVA SCOTIA,1402,65,65,1272,977457
2020-12-12 00:00:00,NOVA SCOTIA,1409,61,65,1283,977457
2020-12-13 00:00:00,NOVA SCOTIA,1415,59,65,1291,977457
2020-12-14 00:00:00,NOVA SCOTIA,1420,57,65,1298,977457
2020-12-15 00:00:00,NOVA SCOTIA,1426,57,65,1304,977457
2020-12-16 00:00:00,NOVA SCOTIA,1430,55,65,1310,977457
2020-12-17 00:00:00,NOVA SCOTIA,1436,50,65,1321,977457
2020-12-18 00:00:00,NOVA SCOTIA,1442,47,65,1330,977457
2020-12-19 00:00:00,NOVA SCOTIA,1443,44,65,1334,977457
2020-12-20 00:00:00,NOVA SCOTIA,1445,41,65,1339,977457
2020-12-21 00:00:00,NOVA SCOTIA,1447,38,65,1344,977457
2020-12-22 00:00:00,NOVA SCOTIA,1454,40,65,1349,977457
2020-12-23 00:00:00,NOVA SCOTIA,1458,35,65,1358,977457
2020-12-24 00:00:00,NOVA SCOTIA,1465,36,65,1364,977457
2020-12-25 00:00:00,NOVA SCOTIA,1465,36,65,1364,977457
2020-12-26 00:00:00,NOVA SCOTIA,1465,36,65,1364,977457
2020-12-27 00:00:00,NOVA SCOTIA,1465,36,65,1364,977457
2020-12-28 00:00:00,NOVA SCOTIA,1478,33,65,1380,977457
2020-12-29 00:00:00,NOVA SCOTIA,1480,30,65,1385,977457
2020-12-30 00:00:00,NOVA SCOTIA,1483,25,65,1393,977457
2020-12-31 00:00:00,NOVA SCOTIA,1486,22,65,1399,977457
2021-01-01 00:00:00,NOVA SCOTIA,1497,33,65,1399,977457
2021-01-02 00:00:00,NOVA SCOTIA,1499,31,65,1403,977457
2021-01-03 00:00:00,NOVA SCOTIA,1501,29,65,1407,977457
2021-01-04 00:00:00,NOVA SCOTIA,1505,27,65,1413,977457
2021-01-05 00:00:00,NOVA SCOTIA,1508,19,65,1424,977457
2021-01-06 00:00:00,NOVA SCOTIA,1520,29,65,1426,977457
2021-01-07 00:00:00,NOVA SCOTIA,1523,27,65,1431,977457
2021-01-08 00:00:00,NOVA SCOTIA,1525,28,65,1432,977457
2021-01-09 00:00:00,NOVA SCOTIA,1528,30,65,1433,977457
2021-01-10 00:00:00,NOVA SCOTIA,1528,28,65,1435,977457
2021-01-11 00:00:00,NOVA SCOTIA,1533,26,65,1442,977457
2021-01-12 00:00:00,NOVA SCOTIA,1534,27,65,1442,977457
2021-01-13 00:00:00,NOVA SCOTIA,1542,30,65,1447,977457
2021-01-14 00:00:00,NOVA SCOTIA,1548,32,65,1451,977457
2021-01-15 00:00:00,NOVA SCOTIA,1550,32,65,1453,977457
2021-01-16 00:00:00,NOVA SCOTIA,1554,30,65,1459,977457
2021-01-17 00:00:00,NOVA SCOTIA,1557,28,65,1464,977457
2021-01-18 00:00:00,NOVA SCOTIA,1557,25,65,1467,977457
2021-01-19 00:00:00,NOVA SCOTIA,1561,22,65,1474,977457
2021-01-20 00:00:00,NOVA SCOTIA,1564,23,65,1476,977457
2021-01-21 00:00:00,NOVA SCOTIA,1565,21,65,1479,977457
2021-01-22 00:00:00,NOVA SCOTIA,1570,22,65,1483,977457
2021-01-23 00:00:00,NOVA SCOTIA,1570,20,65,1485,977457
2021-01-24 00:00:00,NOVA SCOTIA,1571,19,65,1487,977457
2021-01-25 00:00:00,NOVA SCOTIA,1571,15,65,1491,977457
2021-01-26 00:00:00,NOVA SCOTIA,1572,11,65,1496,977457
2021-01-27 00:00:00,NOVA SCOTIA,1576,12,65,1499,977457
2021-01-28 00:00:00,NOVA SCOTIA,1576,11,65,1500,977457
2021-01-29 00:00:00,NOVA SCOTIA,1577,9,65,1503,977457
2021-01-30 00:00:00,NOVA SCOTIA,1580,11,65,1504,977457
2021-01-31 00:00:00,NOVA SCOTIA,1580,10,65,1505,977457
2021-02-01 00:00:00,NOVA SCOTIA,1581,10,65,1506,977457
2021-02-02 00:00:00,NOVA SCOTIA,1582,10,65,1507,977457
2021-02-03 00:00:00,NOVA SCOTIA,1583,11,65,1507,977457
2021-02-04 00:00:00,NOVA SCOTIA,1584,10,65,1509,977457
2021-02-05 00:00:00,NOVA SCOTIA,1584,8,65,1511,977457
2021-02-06 00:00:00,NOVA SCOTIA,1584,7,65,1512,977457
2021-02-07 00:00:00,NOVA SCOTIA,1585,8,65,1512,977457
2021-02-08 00:00:00,NOVA SCOTIA,1586,8,65,1513,977457
2021-02-09 00:00:00,NOVA SCOTIA,1587,9,65,1513,977457
2021-02-10 00:00:00,NOVA SCOTIA,1588,9,65,1514,977457
2021-02-11 00:00:00,NOVA SCOTIA,1590,11,65,1514,977457
2021-02-12 00:00:00,NOVA SCOTIA,1590,9,65,1516,977457
2021-02-13 00:00:00,NOVA SCOTIA,1592,10,65,1517,977457
2021-02-14 00:00:00,NOVA SCOTIA,1593,9,65,1519,977457
2021-02-15 00:00:00,NOVA SCOTIA,1594,10,65,1519,977457
2021-02-16 00:00:00,NOVA SCOTIA,1597,12,65,1520,977457
2021-02-17 00:00:00,NOVA SCOTIA,1600,14,65,1521,977457
2021-02-18 00:00:00,NOVA SCOTIA,1602,13,65,1524,977457
2021-02-19 00:00:00,NOVA SCOTIA,1604,15,65,1524,977457
2021-02-20 00:00:00,NOVA SCOTIA,1608,18,65,1525,977457
2021-02-21 00:00:00,NOVA SCOTIA,1609,19,65,1525,977457
2021-02-22 00:00:00,NOVA SCOTIA,1610,19,65,1526,977457
2021-02-23 00:00:00,NOVA SCOTIA,1613,20,65,1528,977457
2021-02-24 00:00:00,NOVA SCOTIA,1616,21,65,1530,977457
2021-02-25 00:00:00,NOVA SCOTIA,1624,27,65,1532,977457
2021-02-26 00:00:00,NOVA SCOTIA,1634,35,65,1534,977457
2021-02-27 00:00:00,NOVA SCOTIA,1638,39,65,1534,977457
2021-02-28 00:00:00,NOVA SCOTIA,1641,38,65,1538,977457
2021-03-01 00:00:00,NOVA SCOTIA,1642,35,65,1542,977457
2021-03-02 00:00:00,NOVA SCOTIA,1643,29,65,1549,977457
2021-03-03 00:00:00,NOVA SCOTIA,1646,30,65,1551,977457
2021-03-04 00:00:00,NOVA SCOTIA,1649,29,65,1555,977457
2021-03-05 00:00:00,NOVA SCOTIA,1651,31,65,1555,977457
2021-03-06 00:00:00,NOVA SCOTIA,1657,29,65,1563,977457
2021-03-07 00:00:00,NOVA SCOTIA,1659,29,65,1565,977457
2021-03-08 00:00:00,NOVA SCOTIA,1659,24,65,1570,977457
2021-03-09 00:00:00,NOVA SCOTIA,1664,26,65,1573,977457
2021-03-10 00:00:00,NOVA SCOTIA,1665,24,65,1576,977457
2021-03-11 00:00:00,NOVA SCOTIA,1665,19,65,1581,977457
2021-03-12 00:00:00,NOVA SCOTIA,1665,16,65,1584,977457
2021-03-13 00:00:00,NOVA SCOTIA,1669,19,65,1585,977457
2021-03-14 00:00:00,NOVA SCOTIA,1670,18,65,1587,977457
2021-03-15 00:00:00,NOVA SCOTIA,1670,17,65,1588,977457
2021-03-16 00:00:00,NOVA SCOTIA,1672,17,65,1590,977457
2021-03-17 00:00:00,NOVA SCOTIA,1674,15,65,1594,977457
2021-03-18 00:00:00,NOVA SCOTIA,1677,17,66,1594,977457
2021-03-19 00:00:00,NOVA SCOTIA,1680,17,66,1597,977457
2021-03-20 00:00:00,NOVA SCOTIA,1682,17,66,1599,977457
2021-03-21 00:00:00,NOVA SCOTIA,1688,21,66,1601,977457
2021-03-22 00:00:00,NOVA SCOTIA,1690,20,66,1604,977457
2021-03-23 00:00:00,NOVA SCOTIA,1691,21,66,1604,977457
2021-03-24 00:00:00,NOVA SCOTIA,1696,24,66,1606,977457
2021-03-25 00:00:00,NOVA SCOTIA,1699,25,66,1608,977457
2021-03-26 00:00:00,NOVA SCOTIA,1704,27,66,1611,977457
2021-03-27 00:00:00,NOVA SCOTIA,1709,25,66,1618,977457
2021-03-28 00:00:00,NOVA SCOTIA,1711,25,66,1620,977457
2021-03-29 00:00:00,NOVA SCOTIA,1711,24,66,1621,977457
2021-03-30 00:00:00,NOVA SCOTIA,1714,24,66,1624,977457
2021-03-31 00:00:00,NOVA SCOTIA,1716,23,66,1627,977457
2021-04-01 00:00:00,NOVA SCOTIA,1719,24,66,1629,977457
2021-04-02 00:00:00,NOVA SCOTIA,1728,31,66,1631,977457
2021-04-03 00:00:00,NOVA SCOTIA,1732,32,66,1634,977457
2021-04-04 00:00:00,NOVA SCOTIA,1739,34,66,1639,977457
2021-04-05 00:00:00,NOVA SCOTIA,1741,30,66,1645,977457
2021-04-06 00:00:00,NOVA SCOTIA,1747,36,66,1645,977457
2021-04-07 00:00:00,NOVA SCOTIA,1749,37,66,1646,977457
2021-04-08 00:00:00,NOVA SCOTIA,1754,40,66,1648,977457
2021-04-09 00:00:00,NOVA SCOTIA,1756,41,66,1649,977457
2021-04-10 00:00:00,NOVA SCOTIA,1763,42,66,1655,977457
2021-04-11 00:00:00,NOVA SCOTIA,1768,40,66,1662,977457
2021-04-12 00:00:00,NOVA SCOTIA,1775,46,66,1663,977457
2021-04-13 00:00:00,NOVA SCOTIA,1781,45,66,1670,977457
2021-04-14 00:00:00,NOVA SCOTIA,1783,42,66,1675,977457
2021-04-15 00:00:00,NOVA SCOTIA,1786,42,66,1678,977457
2021-04-16 00:00:00,NOVA SCOTIA,1792,42,67,1683,977457
2021-04-17 00:00:00,NOVA SCOTIA,1800,44,67,1689,977457
2021-04-18 00:00:00,NOVA SCOTIA,1807,49,67,1691,977457
